10860803	Nakitembe	Nakitembe	Nakitembe Parish	1.02013	31.65041	A	ADM5	UG		C	42	8644178	8657687	0		1121	Africa/Kampala	2015-11-25
10860805	Gombe hospital	Gombe hospital		0.48428	32.47792	S	HSPC	UG		C	96	234053	8658010	0		1176	Africa/Kampala	2015-11-05
10860814	Mbirizi	Mbirizi		0.67123	31.66153	A	ADM5	UG		C	56	8644175	8657842	0		1174	Africa/Kampala	2018-12-24
10860833	Lusanja Health Center II	Lusanja Health Center II		0.68195	32.24732	S	HSPC	UG		C	D8	8644152	8658544	0		1138	Africa/Kampala	2015-11-05
10860834	Nakifuma Health Center III	Nakifuma Health Center III		0.59587	32.86169	S	HSPC	UG		C	90	7732383	8657984	0		1106	Africa/Kampala	2015-11-05
10860836	Katikamu	Katikamu		0.52015	32.33516	A	ADMD	UG		C	96	234053	8658698	0		1170	Africa/Kampala	2015-11-06
10860846	Kibalinga	Kibalinga		0.5082	31.25632	A	ADM5	UG		C	56	8644172	8658722	0		1301	Africa/Kampala	2015-11-06
10860847	Kyamulibwa	Kyamulibwa		-0.06636	31.75137	A	ADM5	UG		C	F5	7910220	8657951	0		1224	Africa/Kampala	2015-11-06
10861018	Kyakatebe	Kyakatebe	Kyakatebe Parish	0.43361	31.77727	A	ADM5	UG		C	56	8644175	8657921	0		1269	Africa/Kampala	2018-12-21
10861019	Ntonto	Ntonto	Ntonto Parish	0.5342	32.6881	A	ADM5	UG		C	90	7732384	8658027	0		1127	Africa/Kampala	2015-11-06
10861020	Katugo	Katugo	Katugo Parish	0.8648	32.58064	A	ADM5	UG		C	70	8644176	7732544	0		1131	Africa/Kampala	2015-11-06
10861021	Kireka	Kireka	Kireka Parish	0.35259	32.64587	A	ADM5	UG		C	96	7732385	8658187	0		1210	Africa/Kampala	2015-11-06
10861022	Lwansama	Lwansama	Lwansama Parish	1.0052	31.7292	A	ADM5	UG		C	42	8644178	8657687	0		1152	Africa/Kampala	2015-11-06
10861023	Luwuuna	Luwuuna		0.88164	31.50944	A	ADM5	UG		C	42	8644178	8658151	0		1275	Africa/Kampala	2018-12-24
10861024	Makokoto	Makokoto		0.73555	31.89383	A	ADM5	UG		C	56	8644175	8658708	0		1251	Africa/Kampala	2015-11-06
10861026	Kidokolo	Kidokolo		-0.10746	31.36408	A	ADM5	UG		C	74	229304	8657596	0		1275	Africa/Kampala	2015-11-06
10861028	Mazinga Health Centre II	Mazinga Health Centre II		-0.30116	31.74061	S	HSPC	UG		C	71	7732231	8657580	0		1238	Africa/Kampala	2015-11-06
10861029	Nkunyu	Nkunyu		-0.33765	31.48652	A	ADM5	UG		C	G5	7910221	8658165	0		1222	Africa/Kampala	2018-12-24
10861030	Zzimwe	Zzimwe		-0.51901	31.7777	A	ADM5	UG		C	G5	7910221	8657539	0		1169	Africa/Kampala	2018-12-24
10861032	Kyemamba	Kyemamba		-0.1384	31.24443	A	ADM5	UG		C	D5	232958	8657666	0		1250	Africa/Kampala	2015-11-06
10861033	Kyabazaala	Kyabazaala		0.6087	32.91478	A	ADM5	UG		C	90	7732383	8658447	0		1096	Africa/Kampala	2015-11-06
10861034	Busaale	Busaale		0.7577	32.92328	A	ADM5	UG		C	83	227613	8658174	0		1090	Africa/Kampala	2015-11-06
10861035	Kiragga	Kiragga		-0.02839	31.8469	A	ADM5	UG		C	F5	7910220	8658356	0		1197	Africa/Kampala	2015-11-07
10861037	Kyabalogo	Kyabalogo		0.28084	32.80183	A	ADM5	UG		C	90	7732384	8658156	0		1172	Africa/Kampala	2015-11-07
10861038	Kigombe	Kigombe		0.80163	32.47456	A	ADM5	UG		C	70	8644176	7732544	0		1095	Africa/Kampala	2015-11-07
10861039	Kiyanda	Kiyanda		0.6341	32.50099	A	ADM5	UG		C	70	8644176	8657989	0		1203	Africa/Kampala	2015-11-07
10861040	Kabakedi	Kabakedi		0.84317	32.54561	A	ADM5	UG		C	70	8644176	7732544	0		1110	Africa/Kampala	2015-11-07
10861041	Kinoni	Kinoni		0.41782	31.72371	A	ADM5	UG		C	56	8644175	8658548	0		1233	Africa/Kampala	2015-11-07
10861042	Kirema	Kirema		0.63273	32.23114	A	ADM5	UG		C	D9	8644153	8658476	0		1123	Africa/Kampala	2015-11-07
10861043	Kiwambya	Kiwambya	Kiwambya Parish	1.16996	32.69943	A	ADM5	UG		C	73	234123	7732536	0		1083	Africa/Kampala	2015-11-09
10861044	Kigando	Kigando		0.91818	31.66981	A	ADM5	UG		C	42	8644178	8657979	0		1423	Africa/Kampala	2015-11-07
10861050	Lutuula Health Center II	Lutuula Health Center II		0.88609	32.48924	S	HSPC	UG		C	70	8644176	8657621	0		1110	Africa/Kampala	2015-11-07
10861913	Wankoba	Wankoba		0.34407	32.8472	A	ADM5	UG		C	90	7732384	8658156	0		1285	Africa/Kampala	2015-11-10
10932428	Gayaza	Gayaza		0.45002	32.61152	A	ADM5	UG		C	96	7732385	8657924	0		1173	Africa/Kampala	2018-12-24
10932715	Mundadde	Mundadde		0.76109	31.70306	A	ADM5	UG		C	56	8644175	8657842	0		1138	Africa/Kampala	2018-12-24
10941883	Buye	Buye		0.04626	33.28222	A	ADM5	UG		C	F2	233919	8657880	0		1190	Africa/Kampala	2015-11-11
10941907	Bugabira	Bugabira	Bugabira Parish	-0.2841	31.72611	A	ADM5	UG		C	G5	7910221	8657935	0		1280	Africa/Kampala	2015-11-11
10941908	Kayinja	Kayinja	Kayinja Parish	0.59428	31.33163	A	ADM5	UG		C	56	233891	8658595	0		1327	Africa/Kampala	2015-11-11
10941912	Bugaya Health Center III	Bugaya Health Center III		1.09519	33.24476	S	HSPC	UG		E	F3	8644160	8657814	0		1070	Africa/Kampala	2016-01-09
10941925	Bamugolode	Bamugolode	Bamugolodde	0.88836	32.52501	A	ADM5	UG		C	70	8644176	8657621	0		1093	Africa/Kampala	2018-12-24
10941932	Kikoma	Kikoma		0.71426	31.40399	A	ADM5	UG		C	56	233891	8658584	0		1416	Africa/Kampala	2015-11-13
10941942	Migadde	Migadde		0.53746	32.53241	P	PPL	UG		C	96	7732385	8658439	0		1174	Africa/Kampala	2015-11-13
10941943	Lusiba	Lusiba	Lusiba Parish	0.38905	31.3626	A	ADM5	UG		C	56	8644172	8658201	0		1225	Africa/Kampala	2015-11-13
10941944	Buggala	Buggala	Bugala,Buggala Parish	-0.66466	32.33482	A	ADM5	UG		C	36	8644180	8658543	0		1201	Africa/Kampala	2018-12-21
10941945	Nkokonjeru	Nkokonjeru		0.85091	32.94767	A	ADM5	UG		C	83	8644158	8658127	0		1083	Africa/Kampala	2018-12-24
10941946	Kitayita	Kitayita		0.50152	32.22526	A	ADM5	UG		C	96	234053	7732546	0		1140	Africa/Kampala	2018-12-24
10941947	Magala	Magala		0.5499	32.14418	A	ADM5	UG		C	D8	8644152	8657698	0		1167	Africa/Kampala	2018-12-24
10941949	Kooki Ward	Kooki Ward		-0.41284	31.14983	A	ADM5	UG		C	D5	232958	8657665	0		1283	Africa/Kampala	2015-11-14
10941950	Sembabule Health Centre IV	Sembabule Health Centre IV		-0.09098	31.45746	S	HSPC	UG		C	74	229304	8658129	0		1319	Africa/Kampala	2015-11-14
10941952	Luwawu	Luwawu	Luwawu Parish	0.92899	31.73143	A	ADM5	UG		C	42	8644178	8657979	0		1214	Africa/Kampala	2015-11-14
10941953	Kikandwa Health Center II	Kikandwa Health Center II		0.5024	31.28224	S	HSPC	UG		C	56	8644172	8658722	0		1290	Africa/Kampala	2015-11-14
10941954	Nantabulirwa Health Center II	Nantabulirwa Health Center II		0.34233	32.72166	S	HSPC	UG		C	90	8644169	8658070	0		1200	Africa/Kampala	2015-11-14
10941955	Kyannamukaaka Health Centre IV	Kyannamukaaka Health Centre IV	Kyanamukaaka Health Centre IV	-0.36578	31.66667	S	HSPC	UG		C	G5	7910221	8658021	0		1290	Africa/Kampala	2015-11-14
10941956	Gayaaza	Gayaaza	Gayaza,Gayaza Parish	0.49316	31.40243	A	ADM5	UG		C	56	8644172	8657890	0		1280	Africa/Kampala	2015-11-14
10941979	Nabalanga	Nabalanga		0.61076	32.75711	A	ADM5	UG		C	90	7732383	8658137	0		1102	Africa/Kampala	2015-11-16
10941980	Bulongo	Bulongo	Bulongo Parish	0.15724	31.21422	A	ADM5	UG		C	74	8644145	8658539	0		1197	Africa/Kampala	2015-12-04
10941982	Kamwozi	Kamwozi		-0.43876	31.7395	A	ADM5	UG		C	G5	7910221	8658034	0		1265	Africa/Kampala	2018-12-21
10941983	Kitongo	Kitongo		0.55137	31.83014	A	ADM5	UG		C	56	8644175	8657557	0		1190	Africa/Kampala	2018-12-21
10941984	Kiboga Town Ward	Kiboga Town Ward	Kiboga Town	0.91457	31.78868	A	ADM5	UG		C	42	8644178	8658339	0		1185	Africa/Kampala	2015-12-04
10941986	Mubembe	Mubembe		-0.02266	32.77102	A	ADM5	UG		C	90	7732384	7732528	0		1165	Africa/Kampala	2015-11-16
10941987	Mazzi Health Centre II	Mazzi Health Centre II		0.70259	32.6182	S	HSPC	UG		C	70	8644157	8657668	0		1137	Africa/Kampala	2015-11-16
10942069	Our Lady of Consolata Kisubi Hospital	Our Lady of Consolata Kisubi Hospital	Kisubi Hospital	0.12178	32.53704	S	HSP	UG		C	96	234053	8658284	0		1196	Africa/Kampala	2015-11-19
10942094	Lwensankala	Lwensankala		0.123	31.08875	A	ADM5	UG		C	74	8644145	8658302	0		1240	Africa/Kampala	2015-11-16
10942095	Kasanje	Kasanje		0.15116	32.39091	A	ADM5	UG		C	96	234053	8657875	0		1184	Africa/Kampala	2015-11-16
10942103	Wabwoko Health Center III	Wabwoko Health Center III		1.09354	32.89062	S	HSPC	UG		C	83	8644158	8657751	0		1080	Africa/Kampala	2015-11-17
10942204	Nsanvu	Nsanvu	Nsanvu Parish	0.58213	32.45462	A	ADM5	UG		C	70	8644176	8658026	0		1167	Africa/Kampala	2015-11-20
10942227	Shanti Uganda Learning Centre	Shanti Uganda Learning Centre		0.82479	32.48658	S	HSPC	UG		C	70	8644176	7732544	0		1125	Africa/Kampala	2015-11-18
10942264	Kigalama	Kigalama	Kigalama Parish	0.43602	31.94962	A	ADM5	UG		C	56	8644175	8658719	0		1176	Africa/Kampala	2015-11-19
10942265	Nyendo Health Centre II	Nyendo Health Centre II		-0.3283	31.76166	S	HSPC	UG		C	71	7732231	8657582	0		1259	Africa/Kampala	2015-11-19
10942266	Mpunge	Mpunge		0.11163	32.68888	A	ADM5	UG		C	90	7732384	8658501	0		1244	Africa/Kampala	2015-11-19
10942268	Bule	Bule		0.09407	31.9558	A	ADM5	UG		C	F1	234000	8658604	0		1198	Africa/Kampala	2015-11-19
10942269	Tumbali	Tumbali	Ttumbaali	0.51926	32.41606	A	ADM5	UG		C	96	234053	8658191	0		1162	Africa/Kampala	2018-12-24
10942270	Nyenga Hospital	Nyenga Hospital		0.37935	33.14009	S	HSPC	UG		C	E7	7732075	8658239	0		1239	Africa/Kampala	2015-11-19
10942271	Namungo	Namungo	Namungo Parish	0.43503	32.18738	A	ADM5	UG		C	D8	8644152	8657879	0		1156	Africa/Kampala	2018-12-24
10942300	Gombe	Gombe		0.48695	32.47938	P	PPLA4	UG		C	96	7732385	8658439	0		1172	Africa/Kampala	2015-11-20
10942301	Kasana Health Centre II	Kasana Health Centre II		0.68187	32.82663	S	HSPC	UG		C	90	7732383	8657984	0		1105	Africa/Kampala	2015-11-25
10942303	Busanga	Busanga		-0.12172	32.70917	A	ADM5	UG		C	90	7732384	7732528	0		1140	Africa/Kampala	2015-11-20
10942304	Kigogola Health Centre II	Kigogola Health Centre II		0.53857	32.7929	S	HSPC	UG		C	90	7732383	8658479	0		1135	Africa/Kampala	2015-11-20
10942307	Kyampisi Health Centre III	Kyampisi Health Centre III		0.5088	32.72664	S	HSPC	UG		C	90	7732384	8658027	0		1122	Africa/Kampala	2015-11-20
10942311	Namubiru	Namubiru	Namubiru Parish	0.37945	32.7687	A	ADM5	UG		C	90	7732384	8658288	0		1196	Africa/Kampala	2015-11-20
10942313	Ngalonkalu	Ngalonkalu		0.63857	32.73067	A	ADM5	UG		C	70	8644157	8658490	0		1098	Africa/Kampala	2015-11-20
10942314	South Ward	South Ward		0.39405	32.06368	A	ADM5	UG		C	D8	8644152	8658294	0		1283	Africa/Kampala	2015-11-20
10942315	East Ward	East Ward		0.40589	32.05321	A	ADM5	UG		C	D8	8644152	8658294	0		1242	Africa/Kampala	2015-11-20
10942316	Nabikakala	Nabikakala		0.49129	31.36906	A	ADM5	UG		C	56	8644172	8657890	0		1262	Africa/Kampala	2015-11-20
10942317	Bugabira Health Center II	Bugabira Health Center II		0.25246	31.89191	S	HSPC	UG		C	D8	8644137	8658717	0		1214	Africa/Kampala	2015-11-24
10942318	Wamala Health Centre II	Wamala Health Centre II		0.38537	32.53791	S	HSPC	UG		C	96	7732385	8658133	0		1201	Africa/Kampala	2015-11-21
10942319	Ndejje	Ndejje	Ndejje Parish	0.23807	32.57463	A	ADM5	UG		C	96	7732385	8658110	0		1204	Africa/Kampala	2015-11-25
10942320	Kanzize	Kanzize		0.54922	32.36337	A	ADM5	UG		C	96	234053	8658698	0		1174	Africa/Kampala	2015-11-21
10942321	Bukerere	Bukerere		0.43876	32.68553	A	ADM5	UG		C	90	8644169	8658070	0		1152	Africa/Kampala	2015-11-21
10942322	St. Francis College	St. Francis College		0.39475	32.03591	S	SCHC	UG		C	D8	8644152	8658294	0		1252	Africa/Kampala	2015-11-21
10942323	St. Francis Community Health Centre	St. Francis Community Health Centre		0.40007	32.05323	S	HSPC	UG		C	D8	8644152	8658294	0		1283	Africa/Kampala	2015-11-21
10942324	Ntaawo	Ntaawo		0.36474	32.74891	A	ADM5	UG		C	90	8644169	8658256	0		1168	Africa/Kampala	2015-11-21
10942388	Magala Health Center III	Magala Health Center III		0.40721	32.04586	S	HSPC	UG		C	D8	8644152	8658294	0		1244	Africa/Kampala	2015-11-24
10942418	Kizibawo	Kizibawo		0.63287	31.87916	A	ADM5	UG		C	56	8644175	8658716	0		1267	Africa/Kampala	2015-11-24
10942422	Katikamu Health Center III	Katikamu Health Center III		0.73082	32.52892	S	HSPC	UG		C	70	8644176	8657634	0		1149	Africa/Kampala	2015-11-24
10942425	Kabubbu	Kabubbu		0.48763	32.6388	A	ADM5	UG		C	96	7732385	8657924	0		1136	Africa/Kampala	2015-11-24
10942428	Kisaalizi	Kisaalizi	Kisaalizi Parish,Kisalizi	1.5403	32.44091	A	ADM5	UG		C	73	234123	8658189	0		1051	Africa/Kampala	2015-11-24
10942433	Ggoli Health Centre III	Ggoli Health Centre III		0.14471	32.2253	S	HSPC	UG		C	89	7910214	8658615	0		1212	Africa/Kampala	2015-11-25
10942440	Nakitokolo	Nakitokolo		0.51918	32.20865	P	PPL	UG		C	96	234053	7732546	0		1144	Africa/Kampala	2015-11-25
10942441	Zzimwe Health Center II	Zzimwe Health Center II		-0.5136	31.70998	S	HSPC	UG		C	G5	7910221	8658021	0		1206	Africa/Kampala	2015-11-25
10942442	Bugonzi	Bugonzi	Bugonzi Parish	0.40374	31.53214	A	ADM5	UG		C	56	233891	8658094	0		1237	Africa/Kampala	2015-11-25
10942443	Kituntu Health Centre III	Kituntu Health Centre III		0.05562	32.02206	S	HSPC	UG		C	89	7910214	8658563	0		1201	Africa/Kampala	2015-11-25
10942444	Mukono Health Centre IV	Mukono Health Centre IV		0.36081	32.74735	S	HSPC	UG		C	90	8644169	8658256	0		1198	Africa/Kampala	2015-11-25
10942445	Kimwanyi	Kimwanyi	Kimwanyi Parish	0.46039	32.65583	A	ADM5	UG		C	96	7732385	8658187	0		1115	Africa/Kampala	2015-11-25
10942446	Kapeeka Health Centre III	Kapeeka Health Centre III		0.68054	32.24668	S	HSPC	UG		C	D9	8644153	8658476	0		1141	Africa/Kampala	2015-11-25
10942450	Kalama	Kalama	Kalama Parish	0.80541	31.59668	A	ADM5	UG		C	56	233891	7732534	0		1265	Africa/Kampala	2015-11-25
10942451	Bukakata Health Centre III	Bukakata Health Centre III		-0.33611	31.97262	S	HSPC	UG		C	G5	7910221	8657688	0		1160	Africa/Kampala	2015-11-25
10942452	Sekiwunga	Sekiwunga	Sekiwunga Parish	0.27088	32.39594	A	ADM5	UG		C	89	7910214	8657787	0		1201	Africa/Kampala	2015-11-25
10942503	Kiwoko Hospital	Kiwoko Hospital		0.83982	32.3607	S	HSP	UG		C	D9	8644153	8658693	0		1146	Africa/Kampala	2015-11-25
10942504	Kasaana	Kasaana		0.55788	31.38791	A	ADM5	UG		C	56	233891	8658030	0		1301	Africa/Kampala	2015-11-25
10942505	Kirurumba	Kirurumba	Kirurumba Ward	0.90307	31.77435	A	ADM5	UG		C	42	8644178	8658339	0		1226	Africa/Kampala	2015-11-25
10942506	Kireka SDA PS	Kireka SDA PS	Kireka SDA Primary School	0.3366	32.64787	S	SCH	UG		C	96	7732385	8658187	0		1241	Africa/Kampala	2015-12-26
10942615	Kyaterekera	Kyaterekera	Kyaterekera Parish	0.56218	31.39935	A	ADM5	UG		C	56	233891	8658030	0		1284	Africa/Kampala	2015-11-27
10942910	Bubiro Health Center II	Bubiro Health Center II		0.21024	33.05139	S	HSPC	UG		C	E7	7732075	8658514	0		1158	Africa/Kampala	2015-11-30
10942911	Ntuusi Health Centre III	Ntuusi Health Centre III		0.05613	31.29524	S	HSPC	UG		C	74	8644145	8658539	0		1260	Africa/Kampala	2015-12-01
10942912	Busooba/Kayebe	Busooba/Kayebe	Busooba/Kayebe Parish	0.39276	31.44905	A	ADM5	UG		C	56	233891	8658094	0		1219	Africa/Kampala	2015-12-01
10942913	Seeta-Nazigo	Seeta-Nazigo	Seeta-Nazigo Parish	0.29869	32.83951	A	ADM5	UG		C	90	7732384	8658156	0		1215	Africa/Kampala	2015-12-01
10942931	Mpunga	Mpunga		0.39364	32.47657	A	ADM5	UG		C	96	234053	8658696	0		1235	Africa/Kampala	2015-12-01
10942932	Kitenga Health Center III	Kitenga Health Center III		0.49662	31.50859	S	HSPC	UG		C	56	233891	8658094	0		1292	Africa/Kampala	2015-12-01
10942961	Busaana Health Center III	Busaana Health Center III		0.77432	32.99054	S	HSPC	UG		C	83	227613	8657831	0		1095	Africa/Kampala	2015-12-03
10942983	Crane Health Services	Crane Health Services		0.29542	32.50355	S	HSPC	UG		C	96	234053	8658416	0		1165	Africa/Kampala	2015-12-03
10942984	Makulubita	Makulubita	Makulubita Parish	0.61153	32.43755	A	ADM5	UG		C	70	8644176	8658026	0		1206	Africa/Kampala	2018-12-21
10942990	Lwampanga	Lwampanga	Lwampanga Parish	1.50507	32.51987	A	ADM5	UG		C	73	234123	8658189	0		1034	Africa/Kampala	2015-12-06
10942991	Masulita	Masulita		0.50788	32.3599	A	ADM5	UG		C	96	234053	8658698	0		1134	Africa/Kampala	2015-12-03
10942992	Kalagala	Kalagala	Kalagala Parish	0.71804	32.22221	A	ADM5	UG		C	D9	8644153	8658308	0		1093	Africa/Kampala	2015-12-03
10942993	Ntenjeru Ward	Ntenjeru Ward	Ntenjeru,Ntenjeru Parish	0.72353	32.88508	A	ADM5	UG		C	83	227613	8658107	0		1081	Africa/Kampala	2015-12-04
10942994	Kibaale	Kibaale	Kibaale Parish	0.84715	31.7062	A	ADM5	UG		C	42	8644178	8658546	0		1283	Africa/Kampala	2015-12-06
10942995	Myanzi	Myanzi		0.43625	31.90983	A	ADM5	UG		C	56	8644175	8658719	0		1182	Africa/Kampala	2015-12-03
10942996	Kasambya	Kasambya		-0.30538	31.54793	A	ADM5	UG		C	74	229304	8657816	0		1237	Africa/Kampala	2015-12-03
10942997	Gombe Ward	Gombe Ward	Gombe,Gombe Parish	0.18734	32.12934	A	ADM5	UG		C	F1	234000	8658354	0		1176	Africa/Kampala	2018-12-21
10943038	Central Ward	Central Ward	Central	0.39838	32.0453	A	ADM5	UG		C	D8	8644152	8658294	0		1242	Africa/Kampala	2015-12-06
10943040	Bugaya	Bugaya	Bugaya Subcounty	0.0436	33.26935	A	ADM4	UG		C	F2	233919	10943040	0		1236	Africa/Kampala	2018-12-21
10943041	Kakiri	Kakiri		0.42744	32.40465	A	ADM5	UG		C	96	234053	8658228	0		1199	Africa/Kampala	2015-12-04
10943042	Wobulenzi Central	Wobulenzi Central	Wobulenzi Central Parish	0.71838	32.51563	A	ADM5	UG		C	70	8644176	8658283	0		1118	Africa/Kampala	2015-12-04
10943043	Bukasa	Bukasa		0.01657	31.92086	A	ADM5	UG		C	89	7910214	8658242	0		1199	Africa/Kampala	2015-12-04
10943045	Nkokonjeru Health Centre III	Nkokonjeru Health Centre III		0.72159	32.91292	S	HSPC	UG		C	83	227613	8658174	0		1097	Africa/Kampala	2015-12-04
10943046	Bulera	Bulera		0.49421	32.03502	A	ADM5	UG		C	D8	8644152	8658702	0		1300	Africa/Kampala	2015-12-04
10943049	Nagojje Health Center III	Nagojje Health Center III		0.43915	32.88468	S	HSPC	UG		C	90	7732384	8658156	0		1146	Africa/Kampala	2015-12-04
10943051	Central Ward	Central Ward		-0.13209	31.86949	A	ADM5	UG		C	F5	7910220	8658437	0		1175	Africa/Kampala	2015-12-04
10943052	Wakiso Health Centre IV	Wakiso Health Centre IV		0.39849	32.478	S	HSPC	UG		C	96	234053	8658696	0		1197	Africa/Kampala	2015-12-04
10943053	Nansana	Nansana		0.36389	32.52861	P	PPL	UG		C	96	7732385	8658059	0		1218	Africa/Kampala	2015-12-04
10943057	Mundindi	Mundindi	Mundindi Parish	0.28942	33.92372	A	ADM5	UG		E	67	8644151	8657692	0		1176	Africa/Kampala	2015-12-04
10943058	Mateete	Mateete		-0.24144	31.49858	A	ADM5	UG		C	74	229304	8657631	0		1202	Africa/Kampala	2015-12-04
10943059	Kamusala Health Centre II	Kamusala Health Centre II		1.49997	33.57655	S	HSPC	UG		E	H5	226329	8657603	0		1095	Africa/Kampala	2015-12-04
10943061	Lwatama Health Centre II	Lwatama Health Centre II		1.01808	33.74394	S	HSPC	UG		E	F6	8644179	8658271	0		1080	Africa/Kampala	2016-04-18
10943066	Namuganga	Namuganga		0.74396	32.79204	A	ADM5	UG		C	90	7732383	8658299	0		1069	Africa/Kampala	2015-12-05
10943067	Central Ward	Central Ward	Central	1.31258	32.46305	A	ADM5	UG		C	73	234123	8657925	0		1100	Africa/Kampala	2015-12-06
10943068	Kasana	Kasana		0.51463	31.90284	A	ADM5	UG		C	56	8644175	8658719	0		1313	Africa/Kampala	2015-12-05
10943069	Bumboi	Bumboi		1.07431	34.2152	A	ADM5	UG		E	87	7732903	8658100	0		1193	Africa/Kampala	2015-12-05
10943070	Amusus	Amusus		2.1551	33.55362	A	ADM5	UG		E	B8	235185	8657827	0		1081	Africa/Kampala	2015-12-05
10943071	Kibuku	Kibuku		1.04805	33.78862	A	ADM5	UG		E	F6	8644179	8658401	0		1108	Africa/Kampala	2015-12-05
10943072	Oderai Majengo	Oderai Majengo	Oderai Majengo Parish,Oderai Majengo Ward	1.70489	33.59868	A	ADM5	UG		E	95	7732234	8658138	0		1085	Africa/Kampala	2015-12-28
10943073	Namunkesu Health Center II	Namunkesu Health Center II		0.69544	33.45811	S	HSPC	UG		E	78	231410	8658713	0		1138	Africa/Kampala	2015-12-05
10943131	Agururu B Ward	Agururu B Ward	Agururu B,Agururu B Parish	0.67418	34.16963	A	ADM5	UG		E	76	7732077	8658143	0		1181	Africa/Kampala	2015-12-17
10943134	Obule	Obule	Obule Parish	1.61469	33.56658	A	ADM5	UG		E	95	226232	8657815	0		1090	Africa/Kampala	2015-12-05
10943136	Mayuge	Mayuge	Mayuge Parish	0.42078	33.48405	A	ADM5	UG		E	86	8644164	8657878	0		1178	Africa/Kampala	2015-12-05
10962820	Katente	Katente		0.27052	32.88514	A	ADM5	UG		C	90	7732384	8658156	0		1165	Africa/Kampala	2015-12-08
10970398	Ojom	Ojom		1.8347	33.53727	A	ADM5	UG		E	95	226232	8657809	0		1081	Africa/Kampala	2015-12-08
10971410	Namawanga Health Center III	Namawanga Health Center III		0.87767	34.19492	S	HSPC	UG		E	87	7732903	8658050	0		1246	Africa/Kampala	2015-12-08
10971915	Kworus Health Center II	Kworus Health Center II		1.36418	34.65465	S	HSPC	UG		E	F9	7732258	8657898	0		2083	Africa/Kampala	2015-12-08
10972970	Tank	Tank	Tank Parish	1.48127	33.93592	A	ADM5	UG		E	46	7732907	8658164	0		1151	Africa/Kampala	2015-12-28
10974705	Butiru Health Center III	Butiru Health Center III		0.82496	34.29152	S	HSPC	UG		E	D6	7869955	8658489	0		1276	Africa/Kampala	2018-06-24
11000508	Kidera	Kidera		1.31984	33.01206	A	ADM5	UG		E	F3	8644160	8657608	0		1051	Africa/Kampala	2015-12-08
11000509	Ogolai	Ogolai		2.04782	33.51864	A	ADM5	UG		E	B8	235185	8657550	0		1168	Africa/Kampala	2015-12-08
11000511	Alem	Alem		1.7652	33.16273	A	ADM5	UG		E	80	233018	8658287	0		1066	Africa/Kampala	2015-12-08
11000512	Malukhu	Malukhu	Malukhu Parish	1.06703	34.16921	A	ADM5	UG		E	87	7732232	8658562	0		1121	Africa/Kampala	2015-12-27
11000513	Bubenge	Bubenge		0.587	33.56045	A	ADM5	UG		E	78	234502	8658711	0		1117	Africa/Kampala	2015-12-08
11000514	Bbaale	Bbaale		1.08729	32.8963	A	ADM5	UG		C	83	8644158	8657751	0		1079	Africa/Kampala	2015-12-08
11000516	Kapeeka	Kapeeka		0.67014	32.25305	A	ADM5	UG		C	D9	8644153	8658308	0		1165	Africa/Kampala	2018-12-24
11000517	Kamonkoli	Kamonkoli		1.08333	34.09388	A	ADM5	UG		E	C1	8644159	8658305	0		1124	Africa/Kampala	2018-12-24
11000518	Abeko	Abeko		2.01349	33.55656	A	ADM5	UG		E	B8	235185	8657550	0		1151	Africa/Kampala	2018-12-24
11000519	Wairaka	Wairaka		0.48421	33.26719	A	ADM5	UG		E	33	8644138	8657852	0		1188	Africa/Kampala	2018-12-24
11000520	Bulidha	Bulidha		0.43449	33.7116	A	ADM5	UG		E	G7	8644167	8657677	0		1199	Africa/Kampala	2018-12-24
11000521	Kidoko	Kidoko	Kidoko Parish	0.87845	34.1277	A	ADM5	UG		E	76	226108	8658493	0		1141	Africa/Kampala	2018-12-24
11000522	Kapir Health Centre III	Kapir Health Centre III		1.60396	33.78895	S	HSPC	UG		E	G9	7732908	8658438	0		1067	Africa/Kampala	2015-12-29
11000607	Luzinga	Luzinga		0.71014	33.20296	A	ADM5	UG		E	38	8644140	8658363	0		1076	Africa/Kampala	2015-12-09
11000671	Lolwe West	Lolwe West		-0.12703	33.69387	A	ADM5	UG		E	G7	8644167	8658176	0		1148	Africa/Kampala	2015-12-10
11000679	Noah's Ark Health Centre III	Noah's Ark Health Centre III		0.39239	32.75816	S	HSPC	UG		C	90	7732384	8658288	0		1186	Africa/Kampala	2015-12-10
11000680	Sipi Health Center III	Sipi Health Center III	Sipi HC II	1.33412	34.37468	S	HSPC	UG		E	39	7870033	8658099	0		1773	Africa/Kampala	2015-12-10
11000681	Magamaga	Magamaga		0.62128	33.17678	A	ADM5	UG		E	33	8644143	8658475	0		1130	Africa/Kampala	2015-12-10
11000682	Boma	Boma		1.06201	34.18851	A	ADM5	UG		E	87	7732232	8658223	0		1144	Africa/Kampala	2015-12-10
11000683	Nakwasi	Nakwasi		0.89861	33.99316	A	ADM5	UG		E	C6	234147	8657920	0		1083	Africa/Kampala	2015-12-10
11000684	Kachumbala	Kachumbala		1.24539	34.10723	A	ADM5	UG		E	C3	7732906	8657712	0		1154	Africa/Kampala	2015-12-10
11000685	Kawaga	Kawaga	Kawaaga,Kawaga Parish	1.03884	33.13434	A	ADM5	UG		E	38	234617	8657723	0		1079	Africa/Kampala	2016-01-15
